basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,profil_tipi,yas,cinsiyet,seyahat_suresi_gun,onceki_schengen,onceki_ret,pas_gecerlilik_gun,pas_bos_sayfa,sig_teminat_eur,sig_schengen_kapsamli,sig_gidis_oncesi_var,sig_donus_sonrasi_var,sig_eur_belirtilmis,banka_son_bakim_gun,banka_kase_imza_var,banka_bakiye_eur,banka_6ay_duzenli,banka_trend,banka_ani_para,form_imzali_tarihli,form_adres_var,form_telefon_sahip,form_seyahat_tarihi_tutarli,bildirge_gelir_beyan,bildirge_seyahat_arkadasi,rez_yolcu_adlari_tam,rez_tarih_tutarli,rez_donus_bileti_var,konal_tum_isimler_var,meslek_antelli_kagit,meslek_kase_imza,meslek_belge_yasi_gun,faaliyet_yasi_gun,faaliyet_kaynak,faaliyet_kase_var,imza_sirkuleri_var,SKOR_PASAPORT,SKOR_SIGORTA,SKOR_BANKA,SKOR_BASVURU_FORMU,SKOR_BILDIRGE,SKOR_ULASIM,SKOR_KONAKLAMA,SKOR_MESLEK,SKOR_MUVAFAKATNAME,ort_skor,min_skor,n_kritik,n_yuksek,n_orta,onay_olasiligi,etiket,etiket_aciklama,muv_noter_onayli,muv_her_iki_ebeveyn,muv_gecerlilik_gun,yesil_kart_var,davet_renkli_cikti,davet_oturma_izni_var,muv_apostille_var
90078bac,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,orta,47,Erkek,15,2,0,506,11,49338,True,True,True,True,12,True,1848.85,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,25.0,18.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,11.0,,,,
627687f9,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,riskli,32,Kadın,5,1,0,176,20,55097,True,True,True,True,6,True,781.11,True,artan,False,True,True,True,True,True,False,True,True,False,True,False,True,45.0,20.0,resmi,True,False,1.0,1.0,1.0,1.0,0.92,0.8,1.0,0.4,0.6,0.858,0.4,2,2,1,0.42,1,Onay,True,True,135.0,,,,
a882b41b,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,orta,32,Kadın,13,2,0,353,5,54579,True,True,True,True,14,True,1194.86,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,63.0,1.0,resmi,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.978,0.8,0,1,0,0.755,1,Onay,True,True,9.0,,,,
127abdb9,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,49,Erkek,19,2,0,262,6,45903,True,True,True,True,14,True,1135.44,True,artan,True,True,True,True,True,True,True,True,True,True,True,True,True,51.0,24.0,resmi,True,True,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,,0.99,0.92,0,0,1,0.797,1,Onay,,,,,,,
2980174a,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,43,Erkek,8,6,0,317,1,58191,True,True,True,True,2,True,7410.74,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,28.0,4.0,web,True,True,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
3cd62f92,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,30,Erkek,12,0,0,397,11,52625,False,True,True,True,4,True,1597.96,False,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,61.0,25.0,web,True,False,1.0,0.6,0.8,1.0,1.0,1.0,1.0,0.8,,0.9,0.6,1,2,0,0.625,1,Onay,,,,,,,
c64bf840,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,riskli,68,Kadın,20,1,0,295,0,40155,False,True,True,True,10,True,851.07,True,azalan,False,True,True,False,False,True,True,True,True,True,True,False,True,21.0,12.0,resmi,True,True,0.6,0.6,0.4,0.6,1.0,1.0,1.0,0.6,,0.725,0.4,4,3,0,0.206,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.40,,,,,,,
b7afdb28,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,52,Kadın,7,8,0,309,4,48895,True,True,True,True,3,True,6061.39,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,54.0,8.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
00032c7e,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,54,Erkek,9,1,0,125,11,40180,True,True,False,True,5,True,1454.98,True,stabil,False,True,True,True,True,True,True,False,True,True,True,False,True,49.0,24.0,resmi,True,True,1.0,0.6,1.0,1.0,1.0,0.8,1.0,0.6,,0.875,0.6,2,1,0,0.58,1,Onay,,,,,,,
4a49c1fc,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,kritik_sorunlu,27,Kadın,6,0,0,356,13,54507,False,False,False,True,34,False,271.73,False,azalan,False,True,True,True,True,True,True,True,False,True,False,False,True,16.0,25.0,web,True,False,1.0,0.0,0.0,1.0,1.0,0.8,0.8,0.4,,0.625,0.0,7,5,0,0.032,0,Ret — Seyahat Sağlık Sigortası: skor 0.00,,,,,,,
63c4fbc0,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,49,Kadın,5,3,1,454,13,31604,True,True,True,True,8,True,9601.45,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,26.0,15.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
2de90636,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,42,Erkek,9,6,1,292,14,35662,True,True,True,True,10,True,5949.42,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,63.0,19.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
ac8db633,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,53,Kadın,5,8,1,482,9,33281,True,True,True,True,13,True,5632.94,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,64.0,6.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
3f4f21cb,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,22,Kadın,10,1,0,560,12,17420,True,True,True,True,2,True,3343.19,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,23.0,24.0,resmi,True,True,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,,0.925,0.6,1,1,0,0.663,1,Onay,,,,,,,
76459206,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,kritik_sorunlu,43,Erkek,9,1,0,143,6,32549,True,True,False,True,38,True,297.13,False,azalan,False,True,True,True,True,False,True,True,False,True,True,True,True,74.0,22.0,web,True,True,1.0,0.6,0.0,1.0,0.8,0.8,1.0,1.0,,0.775,0.0,3,4,0,0.077,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,,,,,,,
60129fc2,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,36,Erkek,6,4,0,172,19,33050,True,True,True,True,11,True,13677.04,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,38.0,21.0,resmi,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
1b67c553,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,ideal,30,Kadın,7,4,1,548,4,42698,True,True,True,True,8,True,13044.95,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,31.0,3.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
ceee95f5,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,58,Erkek,7,3,0,175,8,43873,True,True,True,True,10,True,3259.17,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,13.0,19.0,resmi,True,True,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
4232c579,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,riskli,34,Kadın,19,2,0,67,14,20431,True,False,True,True,6,True,372.75,True,artan,False,False,True,True,True,True,True,True,True,True,False,False,True,67.0,2.0,resmi,False,True,0.6,0.2,0.6,0.6,1.0,1.0,0.8,0.6,0.6,0.667,0.2,7,1,0,0.175,0,Ret — Seyahat Sağlık Sigortası: skor 0.20,True,False,73.0,,,,
fd16ba3a,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,54,Erkek,5,3,0,560,8,56984,True,True,True,True,8,True,5131.0,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,53.0,25.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,29.0,,,,
63a03e43,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,riskli,37,Kadın,17,1,0,201,18,43013,True,False,True,True,9,True,648.15,True,azalan,True,True,True,True,True,True,True,True,False,True,True,True,True,41.0,24.0,web,True,True,1.0,0.6,0.32,1.0,1.0,0.8,1.0,1.0,1.0,0.858,0.32,2,2,1,0.37,1,Onay,True,True,75.0,,,,
7ab23364,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,34,Kadın,11,4,1,433,11,57546,True,True,True,True,12,True,2859.88,True,stabil,False,False,True,True,True,True,True,True,True,True,True,True,True,10.0,7.0,resmi,True,True,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.911,0.6,2,0,0,0.616,1,Onay,True,False,18.0,,,,
ef533aa0,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,46,Kadın,8,4,0,339,7,31900,False,True,True,True,8,True,12357.03,True,artan,False,True,True,False,True,True,True,True,True,True,False,False,True,45.0,4.0,resmi,True,True,1.0,0.6,1.0,0.8,1.0,1.0,0.8,0.6,1.0,0.867,0.6,2,2,0,0.594,1,Onay,True,True,67.0,,,,
7f5f7c92,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,49,Erkek,14,5,1,174,14,18675,True,True,True,True,6,True,12505.53,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,2.0,22.0,web,True,True,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956,0.6,1,0,0,0.708,1,Onay,True,True,66.0,,,,
774ff613,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,31,Erkek,19,3,0,515,8,43426,True,True,True,True,6,True,3152.99,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,38.0,22.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,85.0,,,,
a336cca1,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,42,Kadın,6,4,1,295,16,42639,True,True,True,True,3,True,3703.76,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,53.0,3.0,web,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,73.0,,,,
19a62a78,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,kritik_sorunlu,39,Erkek,17,0,0,436,6,48295,True,True,False,True,8,True,350.38,False,artan,False,True,False,True,True,True,True,True,True,True,True,True,False,3.0,83.0,web,True,True,1.0,0.6,0.4,0.8,1.0,1.0,1.0,0.4,1.0,0.8,0.4,3,3,0,0.134,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.40,True,True,66.0,,,,
ba308fbd,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,51,Kadın,15,0,0,259,17,41904,True,True,True,True,14,True,2959.76,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,54.0,112.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.978,0.8,0,1,0,0.775,1,Onay,True,True,18.0,,,,
fef8bd97,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,51,Erkek,21,5,1,489,7,35690,True,True,True,True,9,True,8023.98,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,28.0,20.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,23.0,,,,
a8d42591,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,42,Erkek,15,4,1,572,15,59290,True,True,True,True,1,True,943.28,False,artan,False,True,True,True,False,True,True,True,True,True,True,True,True,72.0,17.0,resmi,True,True,1.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.956,0.8,0,2,0,0.722,1,Onay,True,True,41.0,,,,
7572a409,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,ideal,51,Kadın,10,6,1,556,13,47911,True,True,True,True,11,True,14549.7,True,artan,False,True,True,True,True,False,True,True,True,True,True,True,True,39.0,19.0,resmi,True,True,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,65.0,,,,
ffbecb55,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,47,Erkek,15,1,0,259,8,50259,True,True,True,True,37,True,1448.94,True,stabil,False,False,True,True,True,False,True,True,False,True,True,True,True,38.0,7.0,resmi,True,False,1.0,1.0,0.6,0.6,0.8,0.8,1.0,0.8,1.0,0.844,0.6,2,3,0,0.49,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.60,True,True,81.0,,,,
48990b6b,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,35,Kadın,7,1,0,571,6,26745,True,True,False,True,10,True,3259.66,True,artan,False,True,True,True,False,True,True,True,False,True,True,True,True,12.0,15.0,resmi,True,False,1.0,0.2,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.844,0.2,2,3,0,0.454,1,Onay,True,True,70.0,,,,
3db123df,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,41,Kadın,4,4,0,92,14,32789,True,True,True,True,11,True,1184.63,True,stabil,False,True,True,True,False,True,True,True,True,False,True,True,True,43.0,22.0,resmi,True,True,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,,0.95,0.8,0,2,0,0.76,1,Onay,,,,,,,
9226010d,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,42,Kadın,13,7,2,380,12,35525,False,True,True,True,14,True,11154.96,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,65.0,19.0,resmi,True,True,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
099cac06,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,45,Kadın,8,4,1,485,11,46420,True,True,True,True,13,True,11209.94,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,47.0,15.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
104ea531,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,kritik_sorunlu,58,Kadın,12,0,0,277,4,42331,True,True,True,True,41,True,249.6,True,azalan,True,False,True,True,False,True,True,False,True,True,True,True,True,111.0,14.0,web,False,True,1.0,1.0,0.0,0.4,1.0,0.8,1.0,0.8,,0.75,0.0,3,4,1,0.069,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,,,,,,,
ad1ec5fb,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,24,Erkek,5,1,0,354,20,58786,True,True,True,True,8,True,1260.53,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,65.0,5.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
1bffedee,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,riskli,52,Erkek,6,1,0,366,15,42136,True,True,True,True,13,True,630.14,True,stabil,False,False,False,True,True,True,True,True,True,False,True,True,True,91.0,7.0,resmi,True,True,1.0,1.0,1.0,0.4,1.0,0.8,1.0,0.8,,0.875,0.4,1,3,0,0.478,0,Ret — Başvuru Formu: skor 0.40,,,,,,,
e0bd0897,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,38,Kadın,21,3,1,597,8,55683,True,True,True,True,10,True,2704.84,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,102.0,16.0,resmi,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,,0.95,0.6,0,2,0,0.713,1,Onay,,,,,,,
d98a8ebf,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,29,Kadın,16,6,2,454,3,56877,True,True,False,True,9,True,3403.31,True,stabil,False,True,True,True,False,True,True,True,True,True,True,True,True,12.0,24.0,resmi,True,True,1.0,0.6,1.0,0.8,1.0,1.0,1.0,1.0,,0.925,0.6,1,1,0,0.682,1,Onay,,,,,,,
12e47b49,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,47,Erkek,18,5,0,298,19,39642,True,True,True,True,13,True,11330.3,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,46.0,1.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
796ce396,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,43,Erkek,21,1,0,201,10,54450,True,True,True,True,14,True,1418.86,True,stabil,False,True,True,True,True,True,False,True,True,True,True,True,True,74.0,16.0,web,True,True,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,,0.99,0.92,0,0,1,0.789,1,Onay,,,,,,,
dbbca098,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,riskli,26,Erkek,20,1,0,106,14,55424,True,True,True,True,1,True,441.49,False,artan,False,False,True,True,True,True,True,True,True,True,True,True,True,74.0,4.0,resmi,True,True,1.0,1.0,0.4,0.6,1.0,1.0,1.0,1.0,,0.875,0.4,2,1,0,0.418,1,Onay,,,,,,,
88ed2a66,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,53,Erkek,19,8,0,345,18,40345,True,True,True,True,12,True,5585.61,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,37.0,22.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
e6e0f38e,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,51,Erkek,9,2,0,382,4,41259,True,True,True,True,5,True,2908.63,True,stabil,False,True,True,True,True,True,True,True,True,True,True,False,True,7.0,81.0,resmi,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,,0.925,0.4,1,1,0,0.635,1,Onay,,,,,,,
ddb69d58,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,40,Kadın,11,3,1,154,7,51743,True,True,True,True,15,True,8338.14,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,39.0,97.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
16e8ad60,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,ideal,43,Kadın,13,2,0,395,2,36179,True,True,True,True,7,True,5647.11,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,63.0,1.0,web,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
fbe022af,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,ideal,32,Kadın,4,3,0,342,15,56196,True,True,True,True,13,True,3672.46,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,67.0,7.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,71.0,,,,
42415970,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,ideal,48,Kadın,10,4,0,201,9,40633,True,True,True,True,1,True,11289.02,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,72.0,25.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.956,0.6,1,0,0,0.708,1,Onay,False,True,33.0,,,,
56923cb7,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,50,Kadın,21,3,0,368,16,57241,True,True,True,True,14,True,1791.2,False,stabil,False,True,False,True,True,True,True,True,True,True,True,True,True,42.0,11.0,web,True,False,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.8,1.0,0.933,0.8,0,3,0,0.706,1,Onay,True,True,26.0,,,,
eab1d0de,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,ideal,29,Kadın,19,6,2,221,9,32322,True,True,True,True,8,True,3728.4,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,68.0,19.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,46.0,,,,
75cd8d9d,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,49,Erkek,9,1,0,426,16,59572,True,True,True,True,7,True,1673.32,True,stabil,False,True,True,True,True,True,False,False,True,False,True,True,False,28.0,1.0,resmi,True,True,1.0,1.0,1.0,1.0,0.92,0.6,1.0,0.6,1.0,0.902,0.6,1,2,1,0.628,1,Onay,True,True,74.0,,,,
baec74c8,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,ideal,39,Erkek,8,4,1,217,11,43100,True,True,True,True,8,True,11275.14,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,2.0,21.0,resmi,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,29.0,,,,
bd1a6dcc,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,47,Kadın,20,0,0,492,6,45592,True,False,True,True,13,True,2857.49,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,45.0,1.0,resmi,True,True,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956,0.6,1,0,0,0.686,0,Ret — Seyahat Sağlık Sigortası: skor 0.60,True,True,57.0,,,,
73cbb63b,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,riskli,30,Kadın,8,2,0,53,6,56874,True,True,True,True,6,False,584.2,False,stabil,False,True,True,True,True,False,True,True,False,False,True,True,True,174.0,3.0,resmi,True,True,0.6,1.0,0.4,1.0,0.8,0.6,1.0,0.8,0.6,0.756,0.4,3,5,0,0.232,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.40,True,True,174.0,,,,
e3d4244f,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,kritik_sorunlu,50,Erkek,14,1,0,82,19,30704,False,True,True,True,1,True,153.73,True,azalan,False,True,True,True,True,True,True,False,True,False,False,True,True,139.0,22.0,resmi,True,False,0.6,0.6,0.4,1.0,1.0,0.6,0.8,0.6,0.2,0.644,0.2,5,6,0,0.035,0,Ret — Muvafakatname: skor 0.20,False,False,78.0,,,,
cc67ace6,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,35,Erkek,21,1,0,451,6,59786,True,True,True,True,9,True,2742.49,True,stabil,False,False,True,True,True,True,True,True,True,True,True,True,True,169.0,20.0,resmi,True,True,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.8,1.0,0.933,0.6,1,1,0,0.665,1,Onay,True,True,62.0,,,,
a32de64e,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,riskli,48,Kadın,9,1,0,173,3,30491,True,True,True,True,22,False,934.39,True,stabil,False,True,True,True,True,False,True,True,True,True,True,True,True,5.0,15.0,resmi,True,True,1.0,1.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0,0.889,0.2,2,1,0,0.421,1,Onay,True,True,6.0,,,,
9599305b,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,62,Erkek,10,2,0,245,11,43843,True,True,True,True,11,True,2751.15,False,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,16.0,88.0,resmi,True,True,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,21.0,,,,
