basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,basvurucu_profil,zorunlu_evrak_sayisi,mevcut_evrak_sayisi,eksik_evrak_sayisi,doc_completeness_score,eksik_evraklar,tam_mi,DOC_ARAC_RUHSATI,DOC_ARAC_SIGORTASI,DOC_BASVURU_FORMU,DOC_BIYOMETRIK_FOTOGRAF,DOC_CALISMA_EVRAKLARI,DOC_CALISMA_IZIN_BELGESI,DOC_CALISMA_IZIN_BELGESI_ISVEREN,DOC_CALISMA_IZIN_BELGESI_MEMUR,DOC_CIFTCILIK_BELGESI,DOC_COCUK_BASVURU_FORMU,DOC_DAVET_MEKTUBU,DOC_DOGUM_BELGESI,DOC_EHLIYET,DOC_EMEKLILIK_BELGESI,DOC_EV_SAHIBI_KIMLIK,DOC_FAALIYET_BELGESI,DOC_GEMI_BELGESI,DOC_IMZA_SIRKULERI_CALISAN,DOC_IMZA_SIRKULERI_ISVEREN,DOC_KIMLIK_FOTOKOPI,DOC_MADDI_DESTEKCI_CALISMAYANLAR,DOC_MADDI_DESTEKCI_COCUK,DOC_MADDI_DESTEKCI_OGRENCI,DOC_MADDI_GELIR_CALISAN,DOC_MADDI_GELIR_CALISMAYANLAR,DOC_MADDI_GELIR_CIFTCI,DOC_MADDI_GELIR_EMEKLI,DOC_MADDI_GELIR_ISVEREN,DOC_MADDI_GELIR_MEMUR,DOC_MADDI_GELIR_OGRENCI,DOC_MADDI_GELIR_SERBEST,DOC_MUVAFAKATNAME,DOC_MUVAFAKATNAME_COCUK,DOC_OGRENCI_BELGESI,DOC_OTEL_REZERVASYONU,DOC_OTOBUS_BILETI,DOC_PASAPORT,DOC_SEYAHAT_BILDIRGE,DOC_SEYAHAT_SAGLIK_SIGORTASI,DOC_TARIHCELI_YERLESIM_YERI,DOC_TEMINAT,DOC_TICARET_SICIL_GAZETESI,DOC_TICARI_ODA_KAYDI,DOC_TREN_BILETI,DOC_UCUS_REZERVASYONU,DOC_VERGI_LEVHASI_ISVEREN,DOC_VERGI_LEVHASI_SERBEST,DOC_VIZE_HARCI,DOC_VUKUATLI_NUFUS
2af2dc8e,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,dikkatli,19,18,1,0.9474,DOC_BASVURU_FORMU,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
23907d44,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,dikkatsiz,19,16,3,0.8421,DOC_CALISMA_EVRAKLARI|DOC_IMZA_SIRKULERI_CALISAN|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
5de8d0dc,IT_TUR_CALISAN_UCAK_OTEL_ISTANBUL_COCUKLU,calisan,otel,ucak,istanbul,1,dikkatli,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
a1855d19,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,15,1,0.9375,DOC_CALISMA_EVRAKLARI,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
b36cb40e,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,13,3,0.8125,DOC_IMZA_SIRKULERI_CALISAN|DOC_OTEL_REZERVASYONU|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
84af74c8,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,15,1,0.9375,DOC_MADDI_GELIR_CALISAN,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
26fc331c,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
b47a8815,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,14,2,0.875,DOC_IMZA_SIRKULERI_CALISAN|DOC_TEMINAT,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
fe7cefe5,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
6c3215c8,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,14,2,0.875,DOC_CALISMA_EVRAKLARI|DOC_KIMLIK_FOTOKOPI,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
401fe962,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,15,1,0.9375,DOC_BASVURU_FORMU,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
fee9e937,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
b0a60410,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,14,2,0.875,DOC_BIYOMETRIK_FOTOGRAF|DOC_OTEL_REZERVASYONU,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
b0644d90,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,orta,16,13,3,0.8125,DOC_SEYAHAT_BILDIRGE|DOC_UCUS_REZERVASYONU|DOC_VUKUATLI_NUFUS,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
c30e6e7e,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatsiz,16,14,2,0.875,DOC_CALISMA_IZIN_BELGESI|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
ee74e4b7,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
395324c5,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
2fe5ae2c,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKSUZ,calisan,otel,ucak,izmir,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
fec9b457,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
9d43291a,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,19,17,2,0.8947,DOC_CALISMA_EVRAKLARI|DOC_IMZA_SIRKULERI_CALISAN,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
2b027d3c,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,cok_dikkatsiz,19,14,5,0.7368,DOC_BASVURU_FORMU|DOC_IMZA_SIRKULERI_CALISAN|DOC_SEYAHAT_BILDIRGE|DOC_TARIHCELI_YERLESIM_YERI|DOC_TEMINAT,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
4854f2d6,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
7eb91cd9,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,18,1,0.9474,DOC_IMZA_SIRKULERI_CALISAN,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
322a8d4f,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,18,1,0.9474,DOC_BIYOMETRIK_FOTOGRAF,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
72ff590c,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,18,1,0.9474,DOC_CALISMA_EVRAKLARI,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
a3645aef,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,orta,19,18,1,0.9474,DOC_DOGUM_BELGESI,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
5b8a9cc5,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatsiz,19,15,4,0.7895,DOC_BASVURU_FORMU|DOC_CALISMA_EVRAKLARI|DOC_COCUK_BASVURU_FORMU|DOC_MUVAFAKATNAME,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
db76971b,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
4f323e35,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatli,19,18,1,0.9474,DOC_MUVAFAKATNAME,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
3440347c,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatsiz,19,18,1,0.9474,DOC_OTEL_REZERVASYONU,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
36de6a55,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatsiz,19,15,4,0.7895,DOC_BIYOMETRIK_FOTOGRAF|DOC_CALISMA_EVRAKLARI|DOC_DOGUM_BELGESI|DOC_SEYAHAT_BILDIRGE,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
b3248aed,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatsiz,19,16,3,0.8421,DOC_CALISMA_EVRAKLARI|DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
73afbf09,IT_TUR_CALISAN_UCAK_OTEL_IZMIR_COCUKLU,calisan,otel,ucak,izmir,1,dikkatsiz,19,18,1,0.9474,DOC_VUKUATLI_NUFUS,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
dd8cfb0f,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatsiz,16,14,2,0.875,DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
3fcd22bc,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,16,14,2,0.875,DOC_CALISMA_IZIN_BELGESI|DOC_TEMINAT,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
d7583f08,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,16,14,2,0.875,DOC_BIYOMETRIK_FOTOGRAF|DOC_IMZA_SIRKULERI_CALISAN,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
fecc60be,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,15,1,0.9375,DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
5c39010a,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,cok_dikkatsiz,16,14,2,0.875,DOC_MADDI_GELIR_CALISAN|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
41fcedf4,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatsiz,16,15,1,0.9375,DOC_CALISMA_IZIN_BELGESI,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
0b3d21fc,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,16,15,1,0.9375,DOC_OTEL_REZERVASYONU,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
52c7f2b0,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,15,1,0.9375,DOC_IMZA_SIRKULERI_CALISAN,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
95d1faec,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
09af33bf,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,16,14,2,0.875,DOC_CALISMA_IZIN_BELGESI|DOC_MADDI_GELIR_CALISAN,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
6aa19924,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
fa7b578b,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
47c1971f,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,16,0,1.0,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
8910cbcc,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,orta,16,15,1,0.9375,DOC_VUKUATLI_NUFUS,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
78603bbe,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKSUZ,calisan,otel,ucak,diger,0,dikkatli,16,15,1,0.9375,DOC_MADDI_GELIR_CALISAN,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
c79caef4,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,18,1,0.9474,DOC_CALISMA_IZIN_BELGESI,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
330adf24,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,17,2,0.8947,DOC_CALISMA_EVRAKLARI|DOC_IMZA_SIRKULERI_CALISAN,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
9061cc93,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,dikkatli,19,17,2,0.8947,DOC_CALISMA_EVRAKLARI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
f1a373b4,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,18,1,0.9474,DOC_TEMINAT,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
0c56fe64,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,17,2,0.8947,DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0
f035da59,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,dikkatli,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
3601f2f1,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,dikkatli,19,19,0,1.0,,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
d904dd73,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,18,1,0.9474,DOC_COCUK_BASVURU_FORMU,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
80a0dfbf,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,17,2,0.8947,DOC_TARIHCELI_YERLESIM_YERI|DOC_UCUS_REZERVASYONU,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
f4a4179b,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,17,2,0.8947,DOC_TEMINAT|DOC_UCUS_REZERVASYONU,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
5cf5882e,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,18,1,0.9474,DOC_CALISMA_EVRAKLARI,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
084f9789,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,cok_dikkatsiz,19,15,4,0.7895,DOC_BIYOMETRIK_FOTOGRAF|DOC_CALISMA_EVRAKLARI|DOC_IMZA_SIRKULERI_CALISAN|DOC_MADDI_GELIR_CALISAN,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
dcc019ed,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,18,1,0.9474,DOC_BIYOMETRIK_FOTOGRAF,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
1f6b63b1,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,orta,19,16,3,0.8421,DOC_CALISMA_IZIN_BELGESI|DOC_MUVAFAKATNAME|DOC_OTEL_REZERVASYONU,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
264492b9,IT_TUR_CALISAN_UCAK_OTEL_DIGER_COCUKLU,calisan,otel,ucak,diger,1,dikkatli,19,18,1,0.9474,DOC_DOGUM_BELGESI,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
